3465,feabb,false,30/08/11323
440,bfibi,false,12/11/11321
8621,hbddh,false,17/05/11315
4151,chich,false,21/05/11307
4367,cahfd,false,10/06/11306
4560,hifie,false,02/02/11306
1391,icchb,false,09/08/11303
1770,dicdc,false,06/04/11301
1375,cbece,false,20/10/11298
1631,ecfch,false,15/10/11295
1461,bhhfa,false,26/08/11293
2911,abcfa,false,30/12/11284
3886,adhid,false,05/06/11282
3328,fdfde,false,02/11/11275
4742,efdab,false,31/10/11275
2096,bfcai,false,19/10/11273
8927,eaedh,false,20/01/11267
5779,eaida,false,09/03/11262
6420,ebbbc,false,01/12/11260
2299,baidh,false,22/09/11256
9359,eaifd,false,21/08/11255
6098,aidfd,false,26/03/11252
3586,accch,false,16/07/11248
3081,iibib,false,18/03/11244
561,cddci,false,25/11/11238
5898,fidab,false,31/07/11233
5422,dcafe,false,28/02/11229
2352,ihidi,false,08/02/11226
6531,ffehh,false,29/10/11224
5643,ifade,false,20/12/11219
5706,eiedb,false,20/09/11217
3559,aecih,false,07/06/11216
1379,eeabd,false,12/06/11212
336,idiei,false,06/02/11204
7340,eddda,false,18/04/11201
1991,bfife,false,27/11/11186
137,hhdcd,false,31/07/11177
4621,aidae,false,14/04/11170
4948,aeccc,false,03/02/11170
3984,dhffb,false,02/02/11166
6448,iebdi,false,31/06/11158
1250,feeab,false,09/03/11148
4382,idbhc,false,03/11/11146
3479,bfibb,false,08/03/11146
2238,aibee,false,05/09/11140
4566,iedcc,false,31/02/11140
5712,dabib,false,23/02/11136
3437,fcfae,false,01/05/11125
4989,iiibb,false,19/04/11125
7161,bifhe,false,05/12/11112
9433,hcbce,false,09/11/11110
4001,hffbf,false,24/05/11107
5897,eiabb,false,09/05/11104
4853,bidii,false,12/04/11101
8382,bfhea,false,17/09/11097
280,fcehi,false,26/03/11097
6672,cfafc,false,12/11/11095
1498,hdaca,false,15/05/11091
8584,bfdhi,false,14/05/11090
1222,ffcfe,false,13/01/11083
4008,fbafd,false,14/08/11068
5991,idhca,false,06/01/11068
6761,ehhee,false,20/04/11054
4319,bbdfc,false,08/10/11050
1869,echib,false,06/08/11045
9586,diiid,false,20/12/11036
4024,iieff,false,09/03/11027
549,bchdd,false,12/05/11024
1132,eedhe,false,29/01/11013
5821,ddbba,false,05/02/11009
4687,biaii,false,18/11/11008
9569,ieceh,false,14/03/11008
4116,dfaee,false,13/09/11006
9354,ihfee,false,09/03/10998
2779,affee,false,30/05/10994
8105,ehidf,false,14/05/10990
8910,effcb,false,27/03/10985
2423,hfadi,false,04/01/10985
9540,ceabd,false,22/06/10983
5126,dcfbb,false,03/11/10980
9594,hhabf,false,30/07/10980
5197,hhdff,false,13/10/10971
3673,bdhbi,false,12/04/10962
1953,eccif,false,28/07/10961
7230,dbhhd,false,30/10/10959
588,fidcd,false,23/01/10958
5055,idcii,false,12/10/10955
3805,ecdch,false,29/05/10951
9796,biafd,false,18/05/10951
4835,ciibf,false,30/01/10946
1182,dcdih,false,05/06/10944
2796,cbbbb,false,19/05/10941
8098,abebd,false,29/11/10935
5547,hdbic,false,07/07/10923
8006,effcf,false,08/08/10922
3240,cbidd,false,29/12/10920
2462,ihife,false,09/10/10920
2200,badaa,false,06/09/10919
8534,cbhia,false,08/03/10919
7443,fccdh,false,15/07/10913
2690,hbehc,false,21/03/10910
3177,ebheh,false,26/07/10909
1879,baaff,false,09/11/10908
6674,iibbh,false,17/04/10905
8632,edhhb,false,09/04/10900
410,dfbbi,false,12/02/10900
1797,dbdih,false,30/12/10896
1302,aahii,false,04/10/10896
6617,bbdhc,false,04/02/10896
9278,hhaff,false,10/01/10894
965,eeiab,false,10/06/10891
9515,dbfaf,false,03/03/10888
7011,ahhce,false,25/02/10887
9511,dchdc,false,04/06/10883
2716,cebif,false,31/10/10879
5984,hceda,false,11/01/10862
4013,edaib,false,28/09/10860
2842,haibc,false,14/03/10860
5232,daeec,false,02/06/10856
2431,ibcii,false,29/12/10843
9672,afiie,false,27/06/10842
1830,edhad,false,15/07/10834
6479,iibaa,false,15/11/10832
2763,bdcbh,false,29/03/10831
9224,icaid,false,26/01/10829
6739,bccbh,false,26/09/10827
8078,ecica,false,26/01/10826
8854,dcffe,false,19/11/10821
9367,iadad,false,01/10/10820
7191,bfhfe,false,05/04/10820
997,debdb,false,21/10/10818
9447,hhdbf,false,08/04/10818
1571,bfiih,false,25/08/10816
9149,iabci,false,28/01/10816
5334,aebfa,false,31/02/10813
383,caedc,false,29/09/10810
7261,fache,false,31/09/10808
4389,dcehc,false,31/12/10807
4854,hfdei,false,06/03/10802
2835,ieiha,false,16/02/10802
2046,bdddi,false,05/06/10801
5892,hhfef,false,14/05/10801
1660,bcafd,false,01/03/10800
1294,caiba,false,25/03/10798
4436,aeidh,false,04/05/10793
850,daife,false,12/12/10789
8512,habad,false,31/02/10789
3481,ccbbb,false,21/04/10788
2954,hbahf,false,10/12/10787
5862,heeee,false,09/02/10783
8335,dddeb,false,06/06/10779
5563,abiai,false,02/02/10760
9401,iccfc,false,20/02/10758
9194,eaeca,false,04/03/10757
5081,aiahb,false,19/02/10757
9133,febce,false,11/06/10753
6402,edcei,false,13/11/10752
9608,ebaah,false,28/07/10749
7991,hdcff,false,22/10/10747
2522,aaieb,false,30/08/10744
9235,fabfa,false,11/11/10740
9061,ccfhc,false,29/04/10739
3147,iaabc,false,21/09/10738
9444,ibffd,false,19/04/10725
8247,ebafi,false,07/02/10725
2157,ibbab,false,15/10/10724
8305,ccbfh,false,23/03/10716
4047,abchc,false,14/04/10703
9787,cbide,false,05/10/10698
5191,iefec,false,18/09/10693
4216,hciee,false,07/02/10687
4025,eaiai,false,01/04/10686
5230,hhhff,false,30/11/10684
6550,eifcb,false,08/05/10676
9395,ebbcf,false,30/04/10675
9897,fceie,false,11/05/10673
3251,icbhd,false,05/07/10672
9548,fbbef,false,31/03/10669
1525,eheef,false,18/07/10667
4365,ccfdh,false,29/04/10659
9576,faaad,false,21/12/10657
3531,dfiff,false,29/11/10655
4166,ffafb,false,14/05/10654
7311,iicfh,false,06/07/10650
8986,ffhhe,false,26/06/10650
1070,edace,false,09/12/10649
8780,ceffh,false,22/02/10637
5798,iaheh,false,31/11/10633
8498,cdaae,false,12/02/10632
2202,bebhi,false,02/07/10629
4721,ccadi,false,02/03/10628
4540,feeef,false,23/06/10627
6486,ifeif,false,08/11/10620
202,cacef,false,20/07/10619
1453,hhehi,false,05/09/10617
191,afefd,false,21/08/10617
9720,beacd,false,11/02/10614
4013,chiha,false,28/08/10609
7453,hbefi,false,23/08/10607
7071,fcefd,false,16/04/10603
3458,fccfi,false,28/07/10597
6140,ecefe,false,28/09/10593
5229,dbhih,false,05/08/10584
360,efeff,false,28/02/10581
7959,bihbe,false,12/01/10579
8765,bdihe,false,23/01/10568
8874,fcaie,false,18/10/10567
8238,fbfid,false,27/06/10565
1325,ceafd,false,21/05/10564
2710,cibid,false,15/01/10557
4570,ehaaf,false,02/01/10557
909,baabf,false,30/10/10556
8014,fbhac,false,24/08/10556
7795,ceaih,false,26/03/10556
6859,hhffh,false,05/09/10550
9967,aeeie,false,03/11/10549
9815,eceaa,false,27/09/10549
9138,daabd,false,21/07/10549
718,ccdbe,false,13/12/10546
8369,fedhd,false,09/05/10545
4334,bific,false,28/03/10545
4148,dccie,false,18/04/10543
9120,chfbi,false,14/11/10542
4472,fcada,false,08/12/10541
1858,ehfea,false,17/11/10539
3979,hhhbh,false,21/04/10539
252,ibbab,false,10/01/10533
8788,hhffd,false,16/10/10524
4542,bhhee,false,11/02/10523
9110,hehbf,false,18/05/10515
348,bciic,false,10/01/10512
8484,ecaha,false,27/05/10510
9502,ffbbe,false,16/09/10509
162,iddid,false,29/11/10508
523,icibe,false,18/02/10505
6924,aibfi,false,05/11/10503
756,chbdi,false,04/06/10503
6119,fciad,false,27/01/10503
2749,eahia,false,31/08/10497
1741,bbhae,false,18/02/10490
6647,ddaie,false,11/10/10487
676,aciah,false,27/02/10487
5600,iedie,false,16/02/10481
8086,fhhei,false,09/05/10480
1858,bhiei,false,25/04/10478
8956,hhfab,false,30/02/10478
6303,eeeeh,false,17/02/10478
5324,iehdh,false,28/09/10477
2473,diheh,false,31/09/10472
7252,aeehh,false,02/09/10471
1707,icecd,false,07/06/10471
2641,ffebe,false,09/05/10468
743,baibd,false,06/07/10467
3384,ffhhe,false,08/07/10466
5684,eiicf,false,23/08/10464
6898,dfdca,false,07/02/10463
5784,bfahd,false,07/02/10462
578,hafid,false,11/03/10458
868,fbhda,false,22/01/10457
4133,iebeh,false,07/08/10453
6912,bfead,false,22/05/10452
821,cfaef,false,29/06/10445
1484,dfbbb,false,08/06/10444
5846,cedab,false,31/03/10439
2519,beibh,false,11/03/10438
4255,fbccd,false,27/08/10430
7469,eieii,false,22/06/10430
8405,hcehc,false,19/02/10429
224,acdee,false,31/09/10426
8939,idaeb,false,03/11/10422
5526,iaebi,false,03/12/10420
1722,afafa,false,14/11/10411
2000,dfcaf,false,10/04/10410
1066,dbehh,false,16/12/10408
5748,dihfa,false,08/09/10407
1706,cchhd,false,13/09/10406
8662,fchei,false,04/05/10401
5726,daiac,false,01/05/10401
6693,ebabb,false,22/05/10397
3091,hiabd,false,05/08/10393
5143,bbibh,false,15/03/10387
629,fbbci,false,03/02/10384
3052,bicfe,false,05/10/10382
2299,bdhai,false,06/10/10379
8954,ifcci,false,12/02/10376
2272,dbfda,false,12/05/10362
8180,dadci,false,05/11/10361
4662,ciiih,false,20/01/10359
5516,cahic,false,14/08/10357
8251,cieih,false,12/06/10354
4179,ihecc,false,03/05/10353
6317,fidai,false,24/12/10346
1673,bbhhd,false,29/11/10346
8404,aafie,false,23/04/10341
3836,aafbf,false,29/01/10341
1218,hidah,false,30/08/10339
8099,hfide,false,30/11/10336
6431,deiia,false,23/04/10336
5985,hfcic,false,14/05/10334
5017,aifce,false,23/03/10334
8765,acdbi,false,22/01/10333
5709,ahbde,false,11/10/10332
8208,biffi,false,31/03/10324
5381,fahed,false,13/12/10319
3592,fifid,false,29/06/10316
1181,cifba,false,30/05/10314
8326,deeei,false,18/05/10308
3445,adieb,false,29/01/10308
5054,ddica,false,15/03/10306
4518,aabhc,false,09/07/10303
956,bdibh,false,17/09/10299
3094,hbedb,false,22/05/10299
2047,dihdb,false,05/12/10298
2397,cfffa,false,17/08/10298
3863,ihdii,false,28/02/10297
8725,eiifd,false,06/11/10296
5616,chihb,false,12/03/10293
1812,efibc,false,16/04/10292
3727,dhifa,false,25/12/10289
2246,fcfeh,false,15/06/10289
6405,difib,false,29/03/10289
4354,ahddh,false,25/06/10287
6559,efddc,false,02/06/10285
8392,befca,false,17/04/10283
898,ccfae,false,21/03/10280
8659,eheib,false,14/03/10278
5492,feedd,false,08/02/10274
6616,bheef,false,03/07/10272
8604,fehfi,false,12/04/10271
7585,iafch,false,01/08/10270
3231,iaead,false,15/05/10269
5068,bdhce,false,17/02/10267
6652,hihdi,false,06/02/10266
5340,ecdhf,false,24/07/10264
7385,fcfhb,false,09/09/10258
3702,adadc,false,10/06/10253
939,hiiff,false,29/07/10250
3613,ehcae,false,26/11/10240
7982,ffice,false,02/05/10240
6618,hfbfb,false,14/12/10239
5777,fcifi,false,17/09/10239
6950,ebidc,false,27/08/10237
370,iadaf,false,18/03/10235
8624,dcfif,false,24/06/10229
3132,baaaf,false,22/02/10229
788,adbbd,false,25/05/10227
7885,cfhda,false,25/06/10226
1803,cbeec,false,10/12/10223
513,ihaef,false,13/04/10217
7017,hfcda,false,29/10/10208
7833,cdaef,false,13/07/10208
6996,ieafe,false,23/12/10202
8570,bacfa,false,19/06/10200
2015,hfhbc,false,26/04/10200
6475,aihbf,false,31/08/10199
4928,dfbhe,false,10/03/10198
5623,abbdh,false,06/05/10194
4475,dbbbc,false,08/10/10191
5553,icdab,false,28/05/10191
1825,efdea,false,12/01/10191
5225,eeiif,false,17/06/10190
1575,dhfdc,false,27/02/10190
1178,eedei,false,27/01/10190
2545,fhbca,false,19/11/10189
8875,cfeea,false,09/11/10189
897,fcehb,false,05/04/10189
3352,bheca,false,02/03/10189
1076,hedff,false,29/02/10188
2405,feice,false,26/11/10187
5012,eeche,false,27/04/10183
4919,edaib,false,20/06/10181
6297,cccfa,false,30/07/10179
1199,bddfe,false,03/07/10178
4370,dfihe,false,06/10/10177
538,diafc,false,11/10/10174
1265,ihdif,false,29/06/10169
3442,chaci,false,18/08/10165
5566,fdihd,false,08/02/10161
5094,bciha,false,24/06/10159
5800,bcbbi,false,24/06/10159
3140,fcebf,false,02/11/10158
804,eadfh,false,28/08/10156
6937,ebhai,false,12/01/10152
5439,fdbbf,false,18/03/10148
9127,ceada,false,24/02/10146
9211,hhfic,false,03/09/10144
6909,hbced,false,22/07/10144
5466,fbhbe,false,05/07/10143
9434,ahhdi,false,13/09/10142
5593,bdffc,false,20/10/10137
5349,ihdcf,false,08/08/10132
6089,dbcee,false,19/08/10131
1295,defaf,false,04/07/10131
9700,diccb,false,03/10/10128
1731,fidaa,false,30/04/10126
1345,cccbi,false,30/09/10125
2286,adeia,false,06/06/10125
5100,fbibc,false,30/10/10118
3450,ihddb,false,10/04/10118
7219,ceeef,false,16/08/10117
2574,ecedb,false,30/01/10116
8612,fafee,false,27/11/10114
2340,cedcb,false,26/05/10114
6112,ahhhe,false,07/02/10112
7295,bfehf,false,14/04/10109
9966,edhbc,false,31/03/10107
2714,fhaed,false,28/01/10107
7828,cbbea,false,04/04/10105
3417,dheee,false,05/12/10104
7199,afecf,false,13/09/10103
8031,daeai,false,03/07/10103
5695,dhfei,false,22/08/10099
6555,eaaaa,false,31/03/10099
2607,ceheb,false,06/02/10097
7434,abbhi,false,29/01/10097
9824,dbbic,false,09/02/10095
7613,abiii,false,09/04/10094
3155,cfiea,false,18/09/10089
2904,fdebb,false,24/06/10087
5752,eafci,false,25/06/10086
1015,hhbda,false,14/09/10085
6427,ifdfe,false,13/08/10084
1873,dbbai,false,06/05/10083
3607,hidic,false,05/03/10083
1418,cffcf,false,19/04/10082
103,acebi,false,28/08/10081
1311,fcidf,false,17/05/10081
9520,haehh,false,27/12/10080
6598,febhe,false,22/02/10078
2392,aidch,false,16/05/10077
8886,ehbai,false,20/11/10076
7746,fddfa,false,04/05/10074
1527,hbhbi,false,20/08/10070
5306,hbhfa,false,20/10/10066
6622,idhac,false,08/09/10066
5522,baehi,false,11/02/10066
210,fiifh,false,31/04/10062
2895,fdceb,false,06/02/10061
8010,icdad,false,06/05/10060
4682,cdecd,false,19/11/10059
1839,iidhd,false,18/02/10056
4680,ffaee,false,12/09/10054
7129,dceha,false,29/02/10052
1340,dedbf,false,02/01/10051
7463,eifff,false,23/08/10049
6521,fdfdd,false,17/01/10047
4744,cibfh,false,11/05/10044
5996,eefcd,false,10/10/10038
8815,hbhbd,false,06/06/10030
3080,fcabh,false,02/03/10029
4640,fiecc,false,12/08/10027
8494,hhaed,false,21/02/10027
1892,aface,false,20/06/10023
157,haedd,false,21/06/10020
6677,adbhd,false,12/01/10016
7693,ahiii,false,19/04/10015
6731,afafc,false,10/04/10015
2942,aefea,false,16/04/10010
1603,cbheh,false,11/12/10008
1357,haehf,false,06/08/10007
5568,ibcfi,false,17/10/10006
2004,hhici,false,08/10/10003
9582,bhiie,false,06/07/9999
3880,haafe,false,17/02/9999
3804,icibh,false,07/12/9998
9097,ehcdf,false,19/06/9998
884,acbdb,false,31/03/9997
8796,edceh,false,11/05/9996
1985,hifhh,false,14/03/9996
4150,adfib,false,16/05/9992
2235,eiafh,false,05/10/9984
599,dhafh,false,19/02/9979
1168,bcaca,false,06/01/9977
2167,dhcab,false,19/09/9976
3012,dfcif,false,19/03/9974
1705,eedif,false,06/02/9974
5667,cccid,false,01/06/9972
9843,fhhfi,false,06/08/9970
4452,ddfhc,false,24/09/9969
4470,deceh,false,03/06/9967
141,heaac,false,26/01/9965
1247,hcefc,false,21/06/9963
9405,caccc,false,06/07/9962
9683,cbdcf,false,27/01/9961
1848,ediia,false,06/10/9957
6980,dechd,false,22/06/9950
8339,cbedh,false,02/10/9948
6380,eehde,false,15/03/9947
5115,ecaaf,false,04/10/9946
1135,fcebi,false,07/03/9943
1911,bcifi,false,22/11/9940
2805,afdfi,false,07/09/9939
4022,fdedb,false,22/10/9937
1701,cebbf,false,23/03/9936
7040,chcba,false,20/07/9931
9213,edeef,false,28/12/9929
3593,bbaca,false,09/12/9925
5584,aheef,false,08/11/9921
9768,ebbih,false,21/02/9919
3480,abaid,false,27/07/9918
3747,dhhid,false,19/09/9914
8430,ebbif,false,04/02/9913
5062,bidbd,false,22/04/9911
3388,hhbee,false,31/09/9910
321,hifhc,false,26/01/9908
7409,hcicb,false,10/05/9907
9059,deafa,false,19/02/9906
4931,bdfdc,false,18/04/9904
4238,dbhhh,false,08/10/9903
785,cbhbi,false,19/03/9903
9725,eeeie,false,03/04/9902
2037,abffa,false,23/10/9899
4095,hdeae,false,08/05/9899
8334,fcffi,false,31/06/9896
301,ddhbd,false,03/12/9895
6893,hadhe,false,04/10/9894
8322,hefih,false,19/10/9893
3447,ahbaa,false,05/06/9893
7703,cdfdb,false,03/04/9893
1942,fbefh,false,24/06/9892
9606,eedce,false,27/11/9890
9530,cbfdd,false,28/07/9889
1337,beaeb,false,01/02/9886
1379,bebdh,false,06/09/9878
2239,hbfch,false,30/04/9872
8575,accad,false,09/10/9871
3416,iafci,false,26/03/9869
4956,aacff,false,26/01/9867
6273,ifaic,false,27/12/9866
3416,fadcf,false,25/08/9863
621,ichbf,false,16/10/9862
4199,feaah,false,27/12/9859
4409,acaia,false,13/07/9859
3662,fhbeh,false,11/04/9855
7984,bicac,false,23/07/9854
8620,ihdbf,false,17/12/9849
7431,fbaic,false,13/05/9846
6286,cbfab,false,08/09/9843
527,fahai,false,10/02/9841
1520,caebf,false,09/11/9839
5784,dbfha,false,03/08/9838
5709,bhcah,false,27/06/9836
4166,adbia,false,10/03/9836
1029,iacbh,false,14/12/9835
9984,dbfbh,false,11/02/9835
5370,ahaha,false,04/11/9826
5612,fbfac,false,15/04/9826
9119,hiech,false,04/12/9824
6325,cdecc,false,30/02/9824
729,deaec,false,14/01/9822
6042,feeeh,false,31/12/9821
1172,ieacc,false,09/12/9821
2618,eihee,false,18/02/9819
3005,hacai,false,04/02/9818
4212,ieiie,false,11/02/9816
5424,dbhii,false,11/12/9813
6598,fcaia,false,01/10/9810
4795,eaeib,false,11/02/9810
4448,cicic,false,29/12/9809
2672,adahf,false,01/11/9799
7003,cfahd,false,08/06/9795
3697,hdhae,false,10/05/9793
218,abdab,false,22/08/9785
355,fdeaa,false,02/02/9784
4313,icdhb,false,09/05/9782
5531,iiadi,false,14/07/9780
2340,diacd,false,21/06/9775
176,hfibf,false,20/02/9775
1519,efbia,false,06/10/9774
9926,ccfbe,false,25/09/9774
3770,ffehi,false,20/01/9774
9072,hfebc,false,01/02/9770
1005,aihdi,false,29/01/9766
5783,bhbhf,false,12/07/9764
3520,hihba,false,25/12/9761
6816,bbiai,false,13/09/9757
6533,bfbef,false,25/09/9756
5984,bbade,false,02/06/9754
9940,iafde,false,23/03/9753
8281,cacei,false,14/03/9753
8108,dcbhd,false,07/10/9750
4861,cadcb,false,02/08/9750
5026,fifbd,false,22/03/9749
8327,eicce,false,13/01/9744
3065,eeedb,false,25/07/9742
4425,iheib,false,21/09/9734
76,eafda,false,23/07/9733
6319,aaehb,false,24/04/9733
3861,ehaie,false,14/01/9733
2721,cheee,false,09/07/9732
8154,ifiib,false,15/07/9730
8135,deeeh,false,21/05/9728
7748,cfebc,false,12/02/9726
5755,ahhee,false,24/11/9723
3154,aicih,false,12/10/9723
1490,cfibb,false,23/02/9722
8110,ieabi,false,04/04/9721
2127,ebifd,false,17/01/9721
1279,hcaac,false,16/09/9720
1190,fbdea,false,09/01/9720
3312,cchah,false,16/08/9717
9611,difhe,false,27/10/9714
3369,eiiff,false,26/04/9713
7042,iicci,false,14/04/9713
4053,icide,false,23/10/9711
4189,fbaef,false,01/05/9711
8149,dhefc,false,25/09/9710
6465,bfdhc,false,25/04/9710
9667,fifid,false,01/02/9710
8141,abdii,false,19/12/9701
9963,iceid,false,26/06/9699
6620,iidaa,false,11/07/9690
7395,febed,false,14/05/9689
7248,efdfa,false,11/04/9685
1751,fcafi,false,16/01/9685
5353,ebdai,false,27/02/9681
8359,fafce,false,10/12/9679
643,iiihd,false,19/10/9679
2533,bafia,false,21/07/9679
3652,ihbhh,false,25/02/9679
900,fiddf,false,10/11/9676
9758,aaafh,false,26/05/9675
2724,hidde,false,31/12/9674
9617,icife,false,31/12/9670
7365,aeeda,false,16/02/9670
2673,eacab,false,05/04/9667
9151,ddcch,false,16/12/9663
1177,fefcb,false,21/02/9661
9075,afaeb,false,07/07/9658
9853,headd,false,11/05/9655
7298,ffdbe,false,21/03/9655
1538,abibb,false,18/07/9653
6700,aiiae,false,03/07/9650
6764,fbbfd,false,16/06/9650
6385,ddcbe,false,01/05/9647
9214,hibbe,false,10/10/9645
3849,iifie,false,18/04/9635
7471,bbhhi,false,07/08/9633
6996,hdcif,false,24/08/9632
8240,acieh,false,23/01/9629
3986,chiba,false,03/12/9628
7918,iaicc,false,31/11/9628
7910,ebeie,false,22/12/9627
9730,iibbf,false,01/01/9620
5260,idhif,false,13/09/9614
311,fbhba,false,26/04/9613
2269,hcieh,false,30/09/9612
3391,aeaha,false,04/08/9611
7487,ccfee,false,01/06/9608
1745,eechi,false,02/12/9604
32,bffdd,false,09/06/9603
1389,dfaec,false,06/06/9603
7576,hfibh,false,16/06/9598
6058,ihhci,false,25/10/9596
4513,dcihc,false,08/11/9593
2589,ifhba,false,30/06/9592
9,afahc,false,28/05/9588
5275,bbacc,false,15/07/9587
6429,hdeii,false,06/01/9587
2764,idiic,false,21/09/9584
2743,bhccf,false,03/06/9582
188,hehef,false,07/02/9582
1315,facaa,false,28/06/9580
7984,icfed,false,23/05/9580
3669,bfhfe,false,07/02/9576
3106,afdbd,false,08/01/9575
1322,icdie,false,06/01/9575
6206,dibbi,false,22/08/9568
3765,bbecc,false,10/04/9567
7034,hbahd,false,12/06/9561
1899,decaf,false,10/01/9561
7545,hcdic,false,25/08/9556
3171,eehei,false,27/09/9550
6409,dcabc,false,03/06/9549
2734,ibhce,false,12/02/9548
8945,ieich,false,27/09/9543
4723,acaih,false,14/11/9542
2248,hihcc,false,06/01/9533
3742,fcabh,false,15/09/9532
5966,iaeab,false,13/03/9532
2185,ibadd,false,13/04/9531
8980,aeehf,false,27/09/9526
8079,ideia,false,22/08/9523
8977,edeeh,false,20/11/9522
2697,bidhf,false,24/08/9519
7473,caccb,false,05/06/9519
8409,dafah,false,23/03/9518
9044,hieba,false,08/09/9515
665,ecbca,false,31/08/9515
6585,fedff,false,12/06/9514
790,cdabd,false,03/12/9512
6123,bcibb,false,08/06/9507
4950,fhdie,false,30/01/9501
8269,dbead,false,18/10/9500
7951,facdf,false,14/08/9496
9019,biadb,false,07/03/9494
2526,ediib,false,04/11/9492
3952,hfcdd,false,31/12/9489
6230,hfaai,false,01/12/9486
45,chfhh,false,17/07/9486
6961,ahdaa,false,21/06/9486
903,bhfbd,false,18/10/9485
9588,abahd,false,04/05/9484
7629,ieibh,false,04/04/9483
842,ffahh,false,31/01/9483
1884,bhfie,false,05/05/9482
4824,bdbbf,false,18/10/9481
1227,cedbc,false,18/02/9478
8146,hiebf,false,15/06/9474
1575,cfaec,false,20/02/9472
6118,ahbch,false,06/10/9469
6438,hfdcd,false,17/04/9467
9942,hdede,false,02/12/9466
8659,cbacf,false,15/04/9465
7313,bceci,false,25/11/9463
4328,edidi,false,05/12/9462
9343,difcb,false,27/06/9462
4420,eefef,false,24/09/9459
2350,ffchh,false,21/08/9459
3153,bhebb,false,17/01/9458
8373,ibhec,false,21/12/9457
7627,hccba,false,20/05/9455
4298,hfhah,false,06/11/9451
8714,bhhdf,false,12/09/9449
8280,bbcbh,false,11/06/9446
6863,fhbdc,false,28/06/9441
2581,hibih,false,24/10/9439
4110,deiah,false,25/04/9439
2403,ifhac,false,29/09/9436
2040,aehcf,false,02/08/9436
9388,abbec,false,17/01/9430
7409,abadh,false,27/10/9427
8634,ceaic,false,03/09/9427
141,afhid,false,17/08/9426
6770,efifd,false,05/03/9424
7651,effid,false,09/04/9422
3235,bbhhd,false,31/05/9420
5096,aeibc,false,15/09/9419
9941,beeia,false,26/03/9417
8167,icfih,false,15/04/9414
3455,bfeda,false,20/02/9411
1824,daddd,false,07/12/9409
3626,daied,false,31/02/9406
1417,dehaf,false,07/09/9404
284,dafhh,false,26/10/9403
8445,afcic,false,06/02/9402
3020,hfhee,false,23/01/9399
7476,biccd,false,23/03/9396
205,ehhai,false,11/12/9394
9854,adcbb,false,20/11/9394
9869,afbbb,false,14/02/9392
2562,eibae,false,24/01/9391
9859,edeef,false,02/01/9391
7292,badcd,false,05/10/9390
2624,hfaed,false,21/01/9390
618,aafbc,false,20/08/9389
7924,fbbfd,false,03/01/9388
1642,edeea,false,26/04/9387
8235,abhei,false,11/03/9386
3537,aadfh,false,03/05/9385
7438,bbheh,false,20/04/9384
5826,ebbbc,false,01/10/9382
6211,faafi,false,10/12/9381
7519,edhcf,false,31/05/9380
4387,bieff,false,25/05/9379
9513,ifhib,false,14/01/9378
7348,ciiid,false,13/07/9374
3919,abdhe,false,10/12/9370
8686,ccaii,false,20/08/9369
8835,deabi,false,23/10/9368
2235,ehece,false,08/10/9366
426,ehefb,false,22/03/9366
596,abbaf,false,19/05/9364
7808,idfdd,false,12/10/9356
2020,faacc,false,14/10/9352
3887,hfhca,false,13/05/9350
1283,deihc,false,07/12/9349
8951,iecfc,false,22/11/9345
5027,bffai,false,10/09/9345
2920,chicb,false,30/04/9342
1713,ciaba,false,19/02/9337
